6043,"51.478489","-0.172571","2011-03-22 07:49:59"
6043,"51.478512","-0.172523","2011-03-22 07:50:00"
6043,"51.478535","-0.172473","2011-03-22 07:50:01"
6043,"51.478561","-0.172416","2011-03-22 07:50:02"
6043,"51.478584","-0.172351","2011-03-22 07:50:03"
6043,"51.478607","-0.172293","2011-03-22 07:50:04"
6043,"51.47863","-0.172235","2011-03-22 07:50:05"
6043,"51.478653","-0.172177","2011-03-22 07:50:06"
6043,"51.478683","-0.172127","2011-03-22 07:50:08"
6043,"51.478714","-0.172077","2011-03-22 07:50:08"
6043,"51.478741","-0.172027","2011-03-22 07:50:09"
6043,"51.478767","-0.171979","2011-03-22 07:50:10"
6043,"51.478775","-0.171919","2011-03-22 07:50:11"
6043,"51.478756","-0.171867","2011-03-22 07:50:12"
6043,"51.478733","-0.17182","2011-03-22 07:50:13"
6043,"51.478706","-0.171783","2011-03-22 07:50:14"
6043,"51.478676","-0.171748","2011-03-22 07:50:15"
6043,"51.478649","-0.171715","2011-03-22 07:50:16"
6043,"51.478626","-0.171684","2011-03-22 07:50:17"
6043,"51.478619","-0.171663","2011-03-22 07:50:18"
6043,"51.478611","-0.171641","2011-03-22 07:50:19"
6043,"51.478611","-0.17162","2011-03-22 07:50:20"
6043,"51.478607","-0.171599","2011-03-22 07:50:21"
6043,"51.478611","-0.171578","2011-03-22 07:50:22"
6043,"51.478619","-0.171557","2011-03-22 07:50:23"
6043,"51.478626","-0.171537","2011-03-22 07:50:24"
6043,"51.47863","-0.171523","2011-03-22 07:50:25"
6043,"51.478634","-0.171511","2011-03-22 07:50:26"
6043,"51.478645","-0.171455","2011-03-22 07:50:31"
6043,"51.478657","-0.171419","2011-03-22 07:50:32"
6043,"51.478668","-0.171382","2011-03-22 07:50:33"
6043,"51.478676","-0.171345","2011-03-22 07:50:34"
6043,"51.478691","-0.171317","2011-03-22 07:50:35"
6043,"51.47871","-0.171284","2011-03-22 07:50:36"
6043,"51.478725","-0.171243","2011-03-22 07:50:37"
6043,"51.478737","-0.1712","2011-03-22 07:50:38"
6043,"51.478752","-0.171163","2011-03-22 07:50:39"
6043,"51.478767","-0.171125","2011-03-22 07:50:40"
6043,"51.478786","-0.171086","2011-03-22 07:50:41"
6043,"51.478798","-0.171045","2011-03-22 07:50:42"
6043,"51.478813","-0.171004","2011-03-22 07:50:43"
6043,"51.478828","-0.170961","2011-03-22 07:50:44"
6043,"51.478844","-0.170919","2011-03-22 07:50:45"
6043,"51.478863","-0.170881","2011-03-22 07:50:46"
6043,"51.478882","-0.170843","2011-03-22 07:50:48"
6043,"51.478893","-0.170803","2011-03-22 07:50:48"
6043,"51.47887","-0.170762","2011-03-22 07:50:49"
6043,"51.478848","-0.170729","2011-03-22 07:50:50"
6043,"51.478828","-0.170694","2011-03-22 07:50:51"
6043,"51.478851","-0.170666","2011-03-22 07:50:52"
6043,"51.478882","-0.170654","2011-03-22 07:50:53"
6043,"51.47892","-0.170661","2011-03-22 07:50:54"
6043,"51.47897","-0.170707","2011-03-22 07:50:55"
6043,"51.479027","-0.170755","2011-03-22 07:50:56"
6043,"51.47908","-0.170803","2011-03-22 07:50:57"
6043,"51.479134","-0.170849","2011-03-22 07:50:58"
6043,"51.479191","-0.170898","2011-03-22 07:50:59"
6043,"51.479248","-0.170948","2011-03-22 07:51:00"
6043,"51.479305","-0.171001","2011-03-22 07:51:01"
6043,"51.479362","-0.171053","2011-03-22 07:51:02"
6043,"51.47942","-0.1711","2011-03-22 07:51:03"
6043,"51.479469","-0.171142","2011-03-22 07:51:04"
6043,"51.479523","-0.171184","2011-03-22 07:51:05"
6043,"51.479568","-0.171222","2011-03-22 07:51:06"
6043,"51.479664","-0.171298","2011-03-22 07:51:09"
6043,"51.479614","-0.171259","2011-03-22 07:51:09"
6043,"51.47971","-0.171338","2011-03-22 07:51:09"
6043,"51.479755","-0.17137","2011-03-22 07:51:10"
6043,"51.47979","-0.171398","2011-03-22 07:51:11"
6043,"51.479832","-0.171428","2011-03-22 07:51:12"
6043,"51.47987","-0.171457","2011-03-22 07:51:13"
6043,"51.479912","-0.171484","2011-03-22 07:51:14"
6043,"51.479958","-0.171509","2011-03-22 07:51:15"
6043,"51.480003","-0.171538","2011-03-22 07:51:16"
6043,"51.480053","-0.171572","2011-03-22 07:51:17"
6043,"51.480103","-0.171607","2011-03-22 07:51:18"
6043,"51.480156","-0.171649","2011-03-22 07:51:19"
6043,"51.480206","-0.171691","2011-03-22 07:51:20"
6043,"51.480259","-0.171735","2011-03-22 07:51:21"
6043,"51.480312","-0.171781","2011-03-22 07:51:22"
6043,"51.480366","-0.171829","2011-03-22 07:51:23"
6043,"51.480427","-0.171881","2011-03-22 07:51:24"
6043,"51.480488","-0.171937","2011-03-22 07:51:25"
6043,"51.480549","-0.171994","2011-03-22 07:51:26"
6043,"51.480667","-0.172113","2011-03-22 07:51:28"
6043,"51.480606","-0.172054","2011-03-22 07:51:28"
6043,"51.480728","-0.172171","2011-03-22 07:51:29"
6043,"51.480782","-0.172225","2011-03-22 07:51:30"
6043,"51.480831","-0.172275","2011-03-22 07:51:31"
6043,"51.480881","-0.172327","2011-03-22 07:51:32"
6043,"51.480927","-0.172378","2011-03-22 07:51:33"
6043,"51.480972","-0.172439","2011-03-22 07:51:34"
6043,"51.481018","-0.17249","2011-03-22 07:51:35"
6043,"51.481064","-0.172539","2011-03-22 07:51:36"
6043,"51.481106","-0.172585","2011-03-22 07:51:37"
6043,"51.481148","-0.172626","2011-03-22 07:51:38"
6043,"51.481186","-0.172665","2011-03-22 07:51:39"
6043,"51.481224","-0.172698","2011-03-22 07:51:40"
6043,"51.481262","-0.17273","2011-03-22 07:51:41"
6043,"51.4813","-0.172763","2011-03-22 07:51:42"
6043,"51.481339","-0.172799","2011-03-22 07:51:43"
6043,"51.481377","-0.172835","2011-03-22 07:51:44"
6043,"51.481419","-0.172873","2011-03-22 07:51:45"
6043,"51.481461","-0.172909","2011-03-22 07:51:46"
6043,"51.481503","-0.172942","2011-03-22 07:51:48"
6043,"51.481552","-0.172973","2011-03-22 07:51:48"
6043,"51.481598","-0.173004","2011-03-22 07:51:49"
6043,"51.48164","-0.173036","2011-03-22 07:51:50"
6043,"51.481667","-0.173057","2011-03-22 07:51:51"
6043,"51.481686","-0.173072","2011-03-22 07:51:52"
6043,"51.481697","-0.173081","2011-03-22 07:51:53"
6043,"51.481747","-0.173111","2011-03-22 07:51:57"
6043,"51.481777","-0.173136","2011-03-22 07:51:58"
6043,"51.481812","-0.173163","2011-03-22 07:51:59"
6043,"51.481853","-0.173199","2011-03-22 07:52:00"
6043,"51.481895","-0.173236","2011-03-22 07:52:01"
6043,"51.481937","-0.173272","2011-03-22 07:52:02"
6043,"51.481979","-0.173305","2011-03-22 07:52:03"
6043,"51.482029","-0.173312","2011-03-22 07:52:04"
6043,"51.482079","-0.173297","2011-03-22 07:52:05"
6043,"51.482121","-0.173263","2011-03-22 07:52:06"
6043,"51.482166","-0.17322","2011-03-22 07:52:09"
6043,"51.482197","-0.173144","2011-03-22 07:52:09"
6043,"51.482227","-0.173063","2011-03-22 07:52:09"
6043,"51.482258","-0.172976","2011-03-22 07:52:10"
6043,"51.482296","-0.172877","2011-03-22 07:52:11"
6043,"51.48233","-0.172742","2011-03-22 07:52:12"
6043,"51.482368","-0.172607","2011-03-22 07:52:13"
6043,"51.482399","-0.172472","2011-03-22 07:52:14"
6043,"51.48243","-0.172339","2011-03-22 07:52:15"
6043,"51.48246","-0.17221","2011-03-22 07:52:16"
6043,"51.482483","-0.172092","2011-03-22 07:52:17"
6043,"51.48251","-0.171975","2011-03-22 07:52:18"
6043,"51.482533","-0.171859","2011-03-22 07:52:19"
6043,"51.482552","-0.171745","2011-03-22 07:52:20"
6043,"51.482574","-0.171633","2011-03-22 07:52:21"
6043,"51.482597","-0.171521","2011-03-22 07:52:22"
6043,"51.482624","-0.171411","2011-03-22 07:52:23"
6043,"51.482647","-0.171302","2011-03-22 07:52:24"
6043,"51.482674","-0.171195","2011-03-22 07:52:25"
6043,"51.4827","-0.171087","2011-03-22 07:52:26"
6043,"51.482727","-0.170977","2011-03-22 07:52:28"
6043,"51.48275","-0.170859","2011-03-22 07:52:28"
6043,"51.482773","-0.170742","2011-03-22 07:52:29"
6043,"51.482796","-0.170626","2011-03-22 07:52:30"
6043,"51.482819","-0.170513","2011-03-22 07:52:31"
6043,"51.482841","-0.170401","2011-03-22 07:52:32"
6043,"51.482864","-0.170292","2011-03-22 07:52:33"
6043,"51.482891","-0.170184","2011-03-22 07:52:34"
6043,"51.482918","-0.170078","2011-03-22 07:52:35"
6043,"51.482941","-0.169974","2011-03-22 07:52:36"
6043,"51.482964","-0.169872","2011-03-22 07:52:37"
6043,"51.482994","-0.169775","2011-03-22 07:52:38"
6043,"51.483021","-0.169678","2011-03-22 07:52:39"
6043,"51.483047","-0.169588","2011-03-22 07:52:40"
6043,"51.48307","-0.169501","2011-03-22 07:52:41"
6043,"51.483097","-0.169414","2011-03-22 07:52:42"
6043,"51.48312","-0.169335","2011-03-22 07:52:43"
6043,"51.483139","-0.169255","2011-03-22 07:52:44"
6043,"51.483162","-0.169177","2011-03-22 07:52:45"
6043,"51.483185","-0.169098","2011-03-22 07:52:46"
6043,"51.483208","-0.169023","2011-03-22 07:52:48"
6043,"51.483231","-0.16895","2011-03-22 07:52:48"
6043,"51.483257","-0.168875","2011-03-22 07:52:49"
6043,"51.48328","-0.168798","2011-03-22 07:52:50"
6043,"51.483307","-0.16872","2011-03-22 07:52:51"
6043,"51.483334","-0.168641","2011-03-22 07:52:52"
6043,"51.48336","-0.168565","2011-03-22 07:52:53"
6043,"51.483391","-0.168489","2011-03-22 07:52:54"
6043,"51.483406","-0.168437","2011-03-22 07:52:55"
6043,"51.483418","-0.168384","2011-03-22 07:52:56"
6043,"51.483433","-0.16833","2011-03-22 07:52:57"
6043,"51.483448","-0.168278","2011-03-22 07:52:58"
6043,"51.483467","-0.168226","2011-03-22 07:52:59"
6043,"51.483528","-0.168084","2011-03-22 07:53:03"
6043,"51.483555","-0.167905","2011-03-22 07:53:06"
6043,"51.483578","-0.167775","2011-03-22 07:53:08"
6043,"51.483597","-0.167704","2011-03-22 07:53:09"
6043,"51.483616","-0.167623","2011-03-22 07:53:10"
6043,"51.483635","-0.167541","2011-03-22 07:53:11"
6043,"51.483646","-0.167455","2011-03-22 07:53:12"
6043,"51.483654","-0.167369","2011-03-22 07:53:13"
6043,"51.483658","-0.16724","2011-03-22 07:53:14"
6043,"51.483631","-0.167111","2011-03-22 07:53:15"
6043,"51.483608","-0.166991","2011-03-22 07:53:16"
6043,"51.483589","-0.166878","2011-03-22 07:53:17"
6043,"51.483566","-0.16676","2011-03-22 07:53:18"
6043,"51.483551","-0.166639","2011-03-22 07:53:19"
6043,"51.483543","-0.166519","2011-03-22 07:53:20"
6043,"51.48354","-0.166399","2011-03-22 07:53:21"
6043,"51.483547","-0.166281","2011-03-22 07:53:22"
6043,"51.483555","-0.166167","2011-03-22 07:53:23"
6043,"51.483566","-0.166054","2011-03-22 07:53:24"
6043,"51.483582","-0.165944","2011-03-22 07:53:25"
6043,"51.483597","-0.165836","2011-03-22 07:53:26"
6043,"51.483612","-0.16573","2011-03-22 07:53:28"
6043,"51.483635","-0.16563","2011-03-22 07:53:28"
6043,"51.483654","-0.165531","2011-03-22 07:53:29"
6043,"51.483673","-0.165434","2011-03-22 07:53:30"
6043,"51.483692","-0.165337","2011-03-22 07:53:31"
6043,"51.483711","-0.165241","2011-03-22 07:53:32"
6043,"51.483727","-0.165147","2011-03-22 07:53:33"
6043,"51.483746","-0.165054","2011-03-22 07:53:34"
6043,"51.483761","-0.164959","2011-03-22 07:53:35"
6043,"51.483772","-0.164866","2011-03-22 07:53:36"
6043,"51.483791","-0.164777","2011-03-22 07:53:37"
6043,"51.483807","-0.164688","2011-03-22 07:53:38"
6043,"51.483826","-0.164599","2011-03-22 07:53:39"
6043,"51.483841","-0.164508","2011-03-22 07:53:40"
6043,"51.483852","-0.164413","2011-03-22 07:53:41"
6043,"51.483868","-0.164315","2011-03-22 07:53:42"
6043,"51.483883","-0.164219","2011-03-22 07:53:43"
6043,"51.483894","-0.164122","2011-03-22 07:53:44"
6043,"51.483906","-0.164025","2011-03-22 07:53:45"
6043,"51.483921","-0.16393","2011-03-22 07:53:46"
6043,"51.483936","-0.163836","2011-03-22 07:53:49"
6043,"51.483948","-0.163743","2011-03-22 07:53:49"
6043,"51.483963","-0.16365","2011-03-22 07:53:49"
6043,"51.483978","-0.163558","2011-03-22 07:53:50"
6043,"51.483994","-0.163466","2011-03-22 07:53:51"
6043,"51.484013","-0.16337","2011-03-22 07:53:52"
6043,"51.484028","-0.163278","2011-03-22 07:53:53"
6043,"51.484047","-0.163186","2011-03-22 07:53:54"
6043,"51.48407","-0.163094","2011-03-22 07:53:55"
6043,"51.484085","-0.162995","2011-03-22 07:53:56"
6043,"51.484104","-0.162899","2011-03-22 07:53:57"
6043,"51.484123","-0.162802","2011-03-22 07:53:58"
6043,"51.484138","-0.162703","2011-03-22 07:53:59"
6043,"51.484154","-0.162601","2011-03-22 07:54:00"
6043,"51.484169","-0.162499","2011-03-22 07:54:01"
6043,"51.484184","-0.162397","2011-03-22 07:54:02"
6043,"51.4842","-0.162293","2011-03-22 07:54:03"
6043,"51.484211","-0.162181","2011-03-22 07:54:04"
6043,"51.484226","-0.162072","2011-03-22 07:54:05"
6043,"51.484238","-0.16196","2011-03-22 07:54:06"
6043,"51.484249","-0.161844","2011-03-22 07:54:08"
6043,"51.484257","-0.161724","2011-03-22 07:54:08"
6043,"51.484268","-0.161598","2011-03-22 07:54:09"
6043,"51.484276","-0.16147","2011-03-22 07:54:10"
6043,"51.484287","-0.161344","2011-03-22 07:54:11"
6043,"51.484299","-0.16122","2011-03-22 07:54:12"
6043,"51.48431","-0.161101","2011-03-22 07:54:13"
6043,"51.484322","-0.160986","2011-03-22 07:54:14"
6043,"51.484337","-0.160874","2011-03-22 07:54:15"
6043,"51.484352","-0.160763","2011-03-22 07:54:16"
6043,"51.484364","-0.160654","2011-03-22 07:54:17"
6043,"51.484379","-0.160546","2011-03-22 07:54:18"
6043,"51.484394","-0.160439","2011-03-22 07:54:19"
6043,"51.484409","-0.160335","2011-03-22 07:54:20"
6043,"51.484425","-0.160233","2011-03-22 07:54:21"
6043,"51.48444","-0.160134","2011-03-22 07:54:22"
6043,"51.484459","-0.160035","2011-03-22 07:54:23"
6043,"51.48447","-0.159941","2011-03-22 07:54:24"
6043,"51.484486","-0.159848","2011-03-22 07:54:25"
6043,"51.484497","-0.159755","2011-03-22 07:54:26"
6043,"51.484509","-0.159661","2011-03-22 07:54:29"
6043,"51.484524","-0.159567","2011-03-22 07:54:30"
6043,"51.484543","-0.159469","2011-03-22 07:54:30"
6043,"51.48457","-0.159371","2011-03-22 07:54:30"
6043,"51.484592","-0.159274","2011-03-22 07:54:31"
6043,"51.484612","-0.159175","2011-03-22 07:54:32"
6043,"51.484634","-0.159076","2011-03-22 07:54:33"
6043,"51.484653","-0.158976","2011-03-22 07:54:34"
6043,"51.484673","-0.158874","2011-03-22 07:54:35"
6043,"51.484692","-0.158768","2011-03-22 07:54:36"
6043,"51.484707","-0.158663","2011-03-22 07:54:37"
6043,"51.484722","-0.158552","2011-03-22 07:54:38"
6043,"51.484741","-0.158444","2011-03-22 07:54:39"
6043,"51.48476","-0.158341","2011-03-22 07:54:40"
6043,"51.484783","-0.158238","2011-03-22 07:54:41"
6043,"51.484806","-0.158138","2011-03-22 07:54:42"
6043,"51.484829","-0.158037","2011-03-22 07:54:43"
6043,"51.484848","-0.157937","2011-03-22 07:54:44"
6043,"51.484871","-0.157833","2011-03-22 07:54:45"
6043,"51.484898","-0.157727","2011-03-22 07:54:46"
6043,"51.484917","-0.157621","2011-03-22 07:54:48"
6043,"51.484936","-0.157512","2011-03-22 07:54:48"
6043,"51.484951","-0.157395","2011-03-22 07:54:49"
6043,"51.484962","-0.15727","2011-03-22 07:54:50"
6043,"51.484974","-0.157141","2011-03-22 07:54:51"
6043,"51.484982","-0.157007","2011-03-22 07:54:52"
6043,"51.484985","-0.156868","2011-03-22 07:54:53"
6043,"51.484997","-0.156725","2011-03-22 07:54:54"
6043,"51.485004","-0.156577","2011-03-22 07:54:55"
6043,"51.48502","-0.15643","2011-03-22 07:54:56"
6043,"51.485031","-0.156292","2011-03-22 07:54:57"
6043,"51.485046","-0.156159","2011-03-22 07:54:58"
6043,"51.485058","-0.156033","2011-03-22 07:54:59"
6043,"51.485073","-0.155916","2011-03-22 07:55:00"
6043,"51.485085","-0.155761","2011-03-22 07:55:01"
6043,"51.4851","-0.155613","2011-03-22 07:55:02"
6043,"51.485115","-0.155467","2011-03-22 07:55:03"
6043,"51.485134","-0.155321","2011-03-22 07:55:04"
6043,"51.485157","-0.155177","2011-03-22 07:55:05"
6043,"51.485176","-0.15502","2011-03-22 07:55:06"
6043,"51.48521","-0.154702","2011-03-22 07:55:09"
6043,"51.485195","-0.154858","2011-03-22 07:55:09"
6043,"51.485226","-0.154547","2011-03-22 07:55:09"
6043,"51.485245","-0.154401","2011-03-22 07:55:10"
6043,"51.48526","-0.154259","2011-03-22 07:55:11"
6043,"51.485275","-0.154122","2011-03-22 07:55:12"
6043,"51.485291","-0.153991","2011-03-22 07:55:13"
6043,"51.485306","-0.153867","2011-03-22 07:55:14"
6043,"51.485325","-0.153752","2011-03-22 07:55:15"
6043,"51.485348","-0.153645","2011-03-22 07:55:16"
6043,"51.485371","-0.15354","2011-03-22 07:55:17"
6043,"51.48539","-0.153436","2011-03-22 07:55:18"
6043,"51.485409","-0.153338","2011-03-22 07:55:19"
6043,"51.485428","-0.153244","2011-03-22 07:55:20"
6043,"51.485447","-0.153154","2011-03-22 07:55:21"
6043,"51.48547","-0.153068","2011-03-22 07:55:22"
6043,"51.485485","-0.152989","2011-03-22 07:55:23"
6043,"51.4855","-0.152918","2011-03-22 07:55:24"
6043,"51.485519","-0.152847","2011-03-22 07:55:25"
6043,"51.485535","-0.152775","2011-03-22 07:55:26"
6043,"51.485546","-0.1527","2011-03-22 07:55:29"
6043,"51.485558","-0.152626","2011-03-22 07:55:29"
6043,"51.485569","-0.152528","2011-03-22 07:55:29"
6043,"51.48558","-0.152434","2011-03-22 07:55:30"
6043,"51.485592","-0.152343","2011-03-22 07:55:31"
6043,"51.485603","-0.152253","2011-03-22 07:55:32"
6043,"51.485615","-0.152168","2011-03-22 07:55:33"
6043,"51.485626","-0.152082","2011-03-22 07:55:34"
6043,"51.485638","-0.151999","2011-03-22 07:55:35"
6043,"51.485653","-0.151918","2011-03-22 07:55:36"
6043,"51.485664","-0.15184","2011-03-22 07:55:37"
6043,"51.485683","-0.151763","2011-03-22 07:55:38"
6043,"51.485699","-0.151689","2011-03-22 07:55:39"
6043,"51.485714","-0.151618","2011-03-22 07:55:40"
6043,"51.485729","-0.15155","2011-03-22 07:55:41"
6043,"51.485744","-0.151488","2011-03-22 07:55:42"
6043,"51.485756","-0.151426","2011-03-22 07:55:43"
6043,"51.485771","-0.151363","2011-03-22 07:55:44"
6043,"51.485783","-0.151297","2011-03-22 07:55:45"
6043,"51.485794","-0.151232","2011-03-22 07:55:46"
6043,"51.485813","-0.15113","2011-03-22 07:55:48"
6043,"51.485806","-0.151174","2011-03-22 07:55:49"
6043,"51.485821","-0.151085","2011-03-22 07:55:49"
6043,"51.485836","-0.150924","2011-03-22 07:55:53"
6043,"51.485847","-0.150778","2011-03-22 07:55:57"
6043,"51.485874","-0.15064","2011-03-22 07:56:02"
6043,"51.485874","-0.15064","2011-03-22 07:56:12"
6043,"51.485905","-0.150511","2011-03-22 07:56:17"
6043,"51.48595","-0.150362","2011-03-22 07:56:21"
6043,"51.485966","-0.150306","2011-03-22 07:56:22"
6043,"51.485973","-0.150236","2011-03-22 07:56:23"
6043,"51.485981","-0.150154","2011-03-22 07:56:24"
6043,"51.485985","-0.150065","2011-03-22 07:56:25"
6043,"51.485985","-0.149976","2011-03-22 07:56:26"
6043,"51.485985","-0.149881","2011-03-22 07:56:28"
6043,"51.485973","-0.149773","2011-03-22 07:56:28"
6043,"51.485962","-0.149669","2011-03-22 07:56:29"
6043,"51.485947","-0.149552","2011-03-22 07:56:30"
6043,"51.485935","-0.149435","2011-03-22 07:56:31"
6043,"51.485924","-0.149323","2011-03-22 07:56:32"
6043,"51.485912","-0.149204","2011-03-22 07:56:33"
6043,"51.485905","-0.149078","2011-03-22 07:56:34"
6043,"51.485901","-0.14895","2011-03-22 07:56:35"
6043,"51.485897","-0.148822","2011-03-22 07:56:36"
6043,"51.485893","-0.148697","2011-03-22 07:56:37"
6043,"51.485893","-0.148575","2011-03-22 07:56:38"
6043,"51.485893","-0.148452","2011-03-22 07:56:39"
6043,"51.485893","-0.148329","2011-03-22 07:56:40"
6043,"51.485897","-0.148207","2011-03-22 07:56:41"
6043,"51.485901","-0.148087","2011-03-22 07:56:42"
6043,"51.485905","-0.147966","2011-03-22 07:56:45"
6043,"51.485909","-0.147845","2011-03-22 07:56:46"
6043,"51.485909","-0.147731","2011-03-22 07:56:46"
6043,"51.485912","-0.147616","2011-03-22 07:56:46"
6043,"51.485912","-0.147501","2011-03-22 07:56:48"
6043,"51.48592","-0.147378","2011-03-22 07:56:48"
6043,"51.485924","-0.147264","2011-03-22 07:56:49"
6043,"51.485928","-0.147142","2011-03-22 07:56:50"
6043,"51.48592","-0.147041","2011-03-22 07:56:51"
6043,"51.485909","-0.146948","2011-03-22 07:56:52"
6043,"51.485905","-0.146851","2011-03-22 07:56:53"
6043,"51.485901","-0.146764","2011-03-22 07:56:54"
6043,"51.485897","-0.146673","2011-03-22 07:56:55"
6043,"51.485886","-0.146584","2011-03-22 07:56:56"
6043,"51.485882","-0.146521","2011-03-22 07:56:57"
6043,"51.485882","-0.146465","2011-03-22 07:56:58"
6043,"51.485878","-0.14641","2011-03-22 07:56:59"
6043,"51.48587","-0.146353","2011-03-22 07:57:00"
6043,"51.485867","-0.146307","2011-03-22 07:57:01"
6043,"51.485863","-0.146264","2011-03-22 07:57:02"
6043,"51.485851","-0.146167","2011-03-22 07:57:04"
6043,"51.485844","-0.146106","2011-03-22 07:57:05"
6043,"51.48584","-0.146026","2011-03-22 07:57:06"
6043,"51.485832","-0.145939","2011-03-22 07:57:08"
6043,"51.485825","-0.145831","2011-03-22 07:57:08"
6043,"51.485821","-0.145716","2011-03-22 07:57:09"
6043,"51.485809","-0.145591","2011-03-22 07:57:10"
6043,"51.485802","-0.145474","2011-03-22 07:57:11"
6043,"51.485794","-0.145354","2011-03-22 07:57:12"
6043,"51.485786","-0.145237","2011-03-22 07:57:13"
6043,"51.485779","-0.14512","2011-03-22 07:57:14"
6043,"51.485767","-0.145","2011-03-22 07:57:15"
6043,"51.485756","-0.144883","2011-03-22 07:57:16"
6043,"51.485744","-0.144771","2011-03-22 07:57:17"
6043,"51.485729","-0.144661","2011-03-22 07:57:18"
6043,"51.485714","-0.144552","2011-03-22 07:57:19"
6043,"51.485699","-0.144444","2011-03-22 07:57:20"
6043,"51.485683","-0.144335","2011-03-22 07:57:21"
6043,"51.485668","-0.144226","2011-03-22 07:57:22"
6043,"51.485649","-0.144116","2011-03-22 07:57:23"
6043,"51.485626","-0.144006","2011-03-22 07:57:24"
6043,"51.485607","-0.143874","2011-03-22 07:57:25"
6043,"51.48558","-0.143717","2011-03-22 07:57:26"
6043,"51.485561","-0.143563","2011-03-22 07:57:28"
6043,"51.485542","-0.143413","2011-03-22 07:57:28"
6043,"51.485527","-0.143267","2011-03-22 07:57:29"
6043,"51.485508","-0.143132","2011-03-22 07:57:30"
6043,"51.485489","-0.142999","2011-03-22 07:57:31"
6043,"51.485466","-0.142867","2011-03-22 07:57:32"
6043,"51.485447","-0.142745","2011-03-22 07:57:33"
6043,"51.485428","-0.142622","2011-03-22 07:57:34"
6043,"51.485405","-0.142497","2011-03-22 07:57:35"
6043,"51.485386","-0.142372","2011-03-22 07:57:36"
6043,"51.485371","-0.142248","2011-03-22 07:57:37"
6043,"51.485352","-0.142124","2011-03-22 07:57:38"
6043,"51.485332","-0.141999","2011-03-22 07:57:39"
6043,"51.485313","-0.141878","2011-03-22 07:57:40"
6043,"51.485291","-0.141756","2011-03-22 07:57:41"
6043,"51.485268","-0.141633","2011-03-22 07:57:42"
6043,"51.485245","-0.141509","2011-03-22 07:57:43"
6043,"51.485218","-0.141381","2011-03-22 07:57:44"
6043,"51.485195","-0.141245","2011-03-22 07:57:45"
6043,"51.485168","-0.141111","2011-03-22 07:57:46"
6043,"51.485146","-0.140977","2011-03-22 07:57:49"
6043,"51.485126","-0.140843","2011-03-22 07:57:49"
